72.87,74.51,80.34,99.45,500,288.65,248.52,233.88,216.01,184.12,145.39,112.78,93.43,82.68,77.43,0,1,0,1
72.81,74.44,80.79,101.12,500,282.18,243.51,229.08,212.05,182.29,145.86,113.14,94.36,83.5,78.31,0,1,0,1
72.74,74.37,82.21,102.9,500,275.3,238.19,223.98,207.85,180.33,145.34,113.53,95.35,84.38,79.23,0,1,0,1
72.67,74.3,83.55,106.23,500,268.83,233.18,219.18,203.9,178.5,143.86,113.9,96.29,85.2,80.01,0,1,0,1
72.6,74.23,84.89,110.72,500,262.36,228.17,214.38,199.94,176.66,142.38,114.27,97.22,86.03,80.78,0,1,0,1
72.53,74.92,86.22,115.21,500,255.89,223.16,209.58,195.99,174.03,140.9,114.63,97.63,86.85,81.56,0,1,0,1
72.47,76.08,87.56,119.7,500,249.42,218.16,204.78,192.04,170.52,139.42,115,97.94,87.68,82.33,0,1,0,1
72.39,77.31,88.98,124.47,500,242.55,212.83,199.68,187.84,166.79,137.85,115.39,98.28,88.56,83.15,0,1,0,1
72.6,78.48,90.9,136.66,500,236.08,207.82,194.88,183.88,163.28,136.37,115.76,98.59,89.38,83.93,0,1,0,1
73.67,79.64,94.07,150.6,500,229.61,202.81,190.08,179.93,159.77,134.89,116.13,98.9,90.06,84.7,0,1,0,1
74.75,80.8,97.23,391.67,500,223.14,197.8,185.28,175.98,156.26,133.41,116.49,99.21,90.34,85.48,0,1,0,1
74.68,80.07,95.76,379.33,500,224.61,194.91,182.33,175.01,155.31,136.13,117.81,102.14,92.21,87.4,0,0,1,1
74.53,79.28,94.27,145.05,500,226.56,192.19,179.57,171.06,154.64,139.35,119.33,105.48,94.37,89.43,0,0,1,1
74.3,78.42,92.76,137.79,500,229.03,189.65,177.02,167.33,154.26,141.79,121.21,109.26,96.85,91.07,0,0,1,1
73.99,77.5,91.24,131.55,452.93,232.1,187.29,173.95,163.82,154.19,140.54,123.48,110.96,99.66,92.97,0,0,1,1
73.61,76.66,89.68,126.09,417.15,235.87,185.12,170.53,160.53,154.44,139.55,126.16,112.34,102.82,95.15,0,0,1,1
73.14,76.12,88.11,121.21,398.16,500,183.13,167.29,157.44,153.31,138.84,129.28,114.05,106.36,97.61,0,0,1,1
72.6,75.51,86.51,116.78,383.63,500,183.1,164.23,154.56,149.39,138.41,130.26,116.09,107.86,100.37,0,0,1,1
71.98,74.82,84.89,112.71,370.73,500,184.1,161.36,151.89,145.71,138.27,129.11,118.49,109.2,103.44,0,0,1,1
71.01,73.78,82.68,107.73,355.5,500,186.12,157.86,148.51,141.24,138.59,128.04,122.27,111.44,107.31,0,0,1,1
70.83,74.91,83.95,113.75,353.09,500,176.05,149.76,140.89,134.34,134.33,124.44,121.29,111.89,107.75,0,1,0,1
71.74,75.87,87.16,127.91,351.03,500,167.47,142.86,134.4,128.46,128.45,121.38,118.3,112.27,108.12,0,1,0,1
72.61,76.79,90.76,152.81,349.06,500,159.27,136.26,128.19,122.84,122.83,118.45,115.45,112.64,108.47,0,1,0,1
73.36,77.58,93.86,272.35,347.36,500,152.19,130.56,122.83,117.98,117.97,115.92,112.98,112.96,108.78,0,1,0,1
73,76.82,92.09,247.65,334.94,500,153.08,127.22,118.57,114.15,113.15,115.23,111.32,113.16,110.19,0,0,1,1
72.59,76.44,90.48,153.19,324.56,500,154.39,124.4,114.94,110.94,109.12,112.93,110.15,111.1,111.77,0,0,1,1
72.09,75.96,88.86,139.8,314.06,500,156.25,121.74,111.49,107.82,105.35,108.17,109.27,109.36,113.67,0,0,1,1
71.55,75.43,87.3,130.94,304.8,380.06,158.6,119.38,108.4,104.05,102.03,103.99,108.71,108.01,112.95,0,0,1,1
70.92,74.83,85.73,124.11,294.74,353.83,161.64,118.62,105.47,100.47,98.92,100.09,106.69,106.93,110.98,0,0,1,1
70.21,74.15,84.12,119.07,282.51,337.25,500,118.76,102.68,97.06,96.03,96.45,102.02,106.13,109.32,0,0,1,1
69.42,73.4,82.49,114.82,271.23,324.63,500,119.24,100.05,93.84,92.73,93.07,97.68,105.59,107.97,0,0,1,1
69,72.58,80.82,110.89,259.6,312.97,500,120.11,97.56,90.78,89.05,89.92,93.67,103.14,106.9,0,0,1,1
68.67,71.69,79.13,107.22,247.89,302.62,500,121.42,95.23,87.89,85.58,87.02,89.97,98.22,106.11,0,0,1,1
68.26,70.72,77.82,103.76,237.14,292.91,500,123.25,93.93,85.16,82.31,83.71,86.55,93.71,105.6,0,0,1,1
67.73,69.62,76.69,100.26,224.5,282.88,371.97,125.84,94,82.44,79.05,79.77,83.23,89.34,101.93,0,0,1,1
67.15,68.52,75.58,97.12,210.04,273.58,330.22,129,94.39,80.05,76.18,76.31,80.37,85.59,96.71,0,0,1,1
66.48,67.34,74.4,94.09,197.36,264.77,311.2,500,95.13,77.82,73.49,73.08,76.49,82.17,91.99,0,0,1,1
65.73,66.09,73.16,91.16,183.22,254.99,296.43,500,96.27,76.87,70.98,70.07,72.79,79.06,87.72,0,0,1,1
64.88,64.77,71.86,88.31,166.88,243.66,284.49,500,97.85,76.96,68.64,67.27,69.36,75.49,83.86,0,0,1,1
63.88,63.27,70.42,85.58,152.9,232.46,272.76,500,100.1,77.37,66.36,64.53,66.01,71.22,80.2,0,0,1,1
62.84,61.93,69.01,83.11,139.71,222.1,262.84,500,102.82,78.08,65.59,62.15,63.11,67.54,76.79,0,0,1,1
61.71,61.16,67.55,80.68,127.46,211.22,253.47,326.83,461.24,79.14,65.68,59.96,60.45,64.18,72.28,0,0,1,1
60.38,60.24,65.93,78.14,117.16,200.49,243.58,291.07,475.13,80.7,66.08,58.42,57.87,60.95,67.96,0,0,1,1
58.93,59.23,64.25,75.62,108.73,190.52,234.01,273.39,492.21,82.76,66.79,58.44,55.54,58.02,64.1,0,0,1,1
57.66,59.28,64.31,76.88,114.66,188.23,229.93,268.59,488.9,80.9,65.29,57.13,53.16,55.49,61.3,0,1,0,1
57.71,59.33,64.36,78.15,120.58,185.94,225.85,263.79,485.59,79.05,63.8,55.83,51.94,52.96,58.5,0,1,0,1
57.76,59.38,64.7,79.41,124.57,183.65,221.76,258.99,482.28,77.2,62.3,54.52,50.72,50.42,55.7,0,1,0,1
57.81,59.43,65.79,80.76,127.44,181.21,217.43,253.89,478.77,75.23,60.71,53.13,49.43,48.49,52.73,0,1,0,1
57.86,59.48,66.83,82.03,130.15,178.92,213.34,249.09,475.46,79.67,59.22,51.82,48.21,47.29,49.93,0,1,0,1
57.9,59.78,67.86,85.36,132.85,176.63,209.26,244.29,472.15,86.48,57.72,50.51,47,46.1,47.58,0,1,0,1
57.95,60.69,68.89,88.86,134.99,174.34,205.18,239.49,468.84,93.29,56.23,49.2,45.78,44.9,46.34,0,1,0,1
58,61.59,69.92,92.36,134.86,172.05,201.1,234.69,465.53,100.1,54.73,47.89,44.56,43.71,45.11,0,1,0,1
58.47,62.5,70.95,95.85,134.73,169.7,197.01,229.89,462.22,106.92,53.24,46.59,43.34,42.52,43.88,0,1,0,1
59.32,63.41,73.07,98.74,134.6,166.87,192.93,225.09,458.92,365.59,52.53,45.28,42.13,41.32,42.65,0,1,0,1
60.17,64.32,75.64,100.59,134.47,164.03,188.85,220.29,455.61,363.22,55.68,43.97,40.91,40.13,41.41,0,1,0,1
61.02,65.23,78.21,102.45,134.35,161.19,184.77,215.49,452.3,360.84,58.83,42.66,39.69,38.93,40.18,0,1,0,1
61.87,66.52,80.78,104.31,134.22,158.35,180.6,210.69,448.99,358.47,61.97,41.65,38.47,37.74,38.95,0,1,0,1
62.78,68.77,83.51,106.29,132.66,155.34,176.17,205.59,445.47,355.95,65.32,43.9,37.18,36.47,37.64,0,1,0,1
63.63,70.88,85.65,107.64,130.74,152.5,171.99,200.79,442.51,353.36,68.46,46.01,36.01,35.28,36.41,0,1,0,1
64.81,73,87.12,107.54,128.82,149.67,167.82,195.99,439.54,350.74,71.61,48.13,37.66,34.08,35.18,0,1,0,1
66.69,75.12,88.6,107.44,126.9,146.83,163.65,191.19,436.57,348.11,74.76,50.24,39.32,33.68,33.94,0,1,0,1
68.57,77.24,90.07,107.33,124.97,143.99,159.47,186.39,433.6,345.49,280.95,52.35,40.97,35.1,32.71,0,1,0,1
70.45,79.06,91.54,107.23,123.05,141.16,155.3,181.59,430.63,342.86,280.11,54.47,42.63,36.52,33.41,0,1,0,1
72.33,80.33,93.01,107.13,121.13,138.13,151.13,176.79,427.66,340.24,279.27,56.58,44.28,37.94,34.7,0,1,0,1
74.21,81.6,93.37,107.02,119.21,134.41,146.95,171.99,424.69,337.61,278.43,58.7,45.94,39.35,36,0,1,0,1
76.09,82.88,93.28,105.56,116.98,130.7,142.78,167.19,421.72,334.99,277.59,60.81,47.59,40.77,37.3,0,1,0,1
78.77,86.28,95.37,105.68,116.74,128.73,141.29,169.72,398.4,323.24,267.57,63.97,47.13,40.81,37.64,1,0,0,1
81.53,89.28,97.8,106.08,116.77,126.99,140.11,174.82,379.55,312.12,258.19,67.49,46.55,40.71,37.86,1,0,0,1
84.58,91.05,99.34,106.77,117.1,125.46,139.52,187.77,362.22,300.9,246.49,69.51,45.84,40.49,37.96,1,0,0,1
87.93,93.12,99.45,106.66,115.74,123.66,139.22,470.11,347.23,290.37,233.56,70.59,45.04,40.15,37.93,1,0,0,1
90,95.5,99.84,106.59,113.84,122.08,139.21,441.07,333.29,280.46,221.88,71.03,44.12,39.69,37.79,1,0,0,1
91.83,96.4,100.5,106.79,112.17,120.73,141.22,413.22,320.29,271.12,211.24,71.02,43.53,39.13,37.54,1,0,0,1
93.92,96.57,100.4,106.39,110.65,119.83,143.8,386.16,307.4,260.56,201.49,70.68,45.09,38.45,37.17,1,0,0,1
96.3,97,100.33,104.44,108.93,119.38,150.86,363.36,295.33,249.72,192.5,70.09,46.3,37.66,36.68,1,0,0,1
96.49,97.68,100.53,102.73,107.45,119.19,163.21,344.64,284.01,239.57,178.73,69.31,47.21,37.21,36.07,1,0,0,1
96.73,97.41,100.15,101.26,106.19,119.9,453.79,327.52,273.08,230.03,163.94,68.36,47.86,38.3,35.35,1,0,0,1
97.23,97.39,98.21,99.57,105.46,121.98,423.5,312.62,262.23,221.05,151.73,67.28,48.28,39.18,34.5,1,0,0,1
97.65,97.64,96.52,98.06,105.09,124.54,393.85,298.77,252.02,212.52,141.39,66.09,48.5,39.89,35.38,1,0,0,1
97.44,96.78,95.08,96.79,104.97,132.96,365.71,285.79,242.38,200.51,132.44,64.81,48.54,40.42,36.19,1,0,0,1
97.49,94.87,93.39,95.96,106.01,146.33,340.06,272.95,233.26,189.49,124.56,63.44,48.42,40.8,36.85,1,0,0,1
97.8,93.22,91.92,95.55,108,461.66,320.37,260.95,222.92,179.33,117.51,62,48.14,41.03,37.38,1,0,0,1
96.27,91.71,90.7,95.39,110.48,428.73,302.34,249.69,212.4,169.91,111.13,61.09,47.73,41.12,37.79,1,0,0,1
94.38,90.06,89.99,96.04,118.28,396.86,286.65,238.73,202.52,161.12,105.05,60.34,47.19,41.08,38.06,1,0,0,1
91.18,87.7,89.7,100.25,500,333.88,258.03,217.05,183.69,144.44,92.02,58.04,45.52,40.42,38.07,1,0,0,1
88.71,85.73,88.51,101.96,482.31,319.68,248.14,208.65,176.79,140.31,95.57,62.96,47.73,41.75,39.32,0,1,0,1
87.29,84.6,88.06,103.35,473.45,311.57,242.48,203.85,172.85,137.95,96.35,65.77,49.86,42.51,40.04,0,1,0,1
85.88,83.48,87.62,104.73,464.59,303.45,236.83,199.05,168.9,135.59,97.12,68.58,51.99,43.63,40.75,0,1,0,1
84.7,82.35,87.17,106.11,455.73,296.05,231.17,194.25,164.96,133.23,97.9,71.4,54.12,45.41,41.46,0,1,0,1
83.55,81.88,87.08,109.16,446.87,288.72,225.52,189.45,161.01,130.87,98.68,74.21,56.26,47.2,42.5,0,1,0,1
82.39,81.46,88.2,112.97,438.01,281.39,219.86,184.65,157.07,128.51,99.46,75.81,58.39,48.99,44.11,0,1,0,1
81.23,81.04,89.32,116.77,429.15,274.07,214.21,179.85,153.13,126.15,100.24,76.41,60.52,50.78,45.72,0,1,0,1
80.16,80.62,90.44,120.93,419.75,266.74,208.55,175.05,149.18,123.79,101.02,77,62.65,52.57,47.33,0,1,0,1
79.74,80.34,91.56,137.14,409.48,259.41,202.9,170.25,145.24,121.43,101.8,77.6,64.78,54.36,48.94,0,1,0,1
79.33,81.32,93.02,500,399.22,252.08,197.24,165.45,141.29,119.07,100.49,78.19,65.84,56.15,50.55,0,1,0,1
78.91,82.3,95.78,500,388.95,244.76,191.59,160.65,137.35,116.7,98.5,78.78,66.34,57.93,52.16,0,1,0,1
78.49,83.29,98.55,500,378.69,237.43,185.93,155.85,133.41,114.34,96.51,79.38,66.84,59.72,53.77,0,1,0,1
78.58,84.27,101.31,500,368.42,230.1,180.28,151.05,129.46,111.98,94.52,79.97,67.34,60.78,55.38,0,1,0,1
79.49,85.25,104.07,500,357.37,222.77,174.62,146.25,125.52,109.62,92.52,80.56,67.84,61.24,56.99,0,1,0,1
80.41,87.27,110.9,500,346.13,215.56,168.97,141.45,121.57,107.26,90.53,81.16,68.34,61.69,58.6,0,1,0,1
80.23,86.84,109.41,500,364.21,219.03,168.84,140.16,120.97,106.21,91.02,81.58,70.99,63.51,60.19,0,0,1,1
79.97,86.34,107.93,500,383.91,223.43,169.02,139.1,120.64,104.86,91.81,81.54,74.02,65.61,61.69,0,0,1,1
79.62,85.73,106.36,500,403.24,229.16,169.6,138.23,119.55,103.68,93.02,81.77,76.37,68.16,63.55,0,0,1,1
79.19,85.04,104.78,385.09,428.45,236.94,170.12,137.52,117.71,102.76,93.41,82.31,76.21,71.06,65.69,0,0,1,1
78.71,84.34,103.3,319.33,465.59,249.5,170.93,136.65,116.18,102.13,92.03,83.09,76.31,73.98,67.95,0,0,1,1
78.16,83.57,101.82,271.42,500,264.83,172.16,136.03,114.86,101.75,90.86,84.17,76.65,73.75,70.48,0,0,1,1
77.66,82.75,100.33,243.96,500,281.17,173.86,135.67,113.75,101.18,89.92,84.42,77.24,73.76,73.28,0,0,1,1
77.43,81.86,98.83,216.12,500,299.43,176.1,135.61,112.87,99.45,89.21,83.09,78.09,74.01,73.85,0,0,1,1
77.13,80.92,97.31,190.32,500,319.97,179.55,135.87,112.23,97.92,88.73,81.98,79.22,74.49,73.79,0,0,1,1
76.75,79.92,95.79,163.85,500,340.98,184.16,136.47,111.41,96.6,88.5,81.09,78.45,75.22,73.96,0,0,1,1
76.3,78.86,94.25,152.6,500,362.22,189.83,136.94,110.71,95.49,87.17,80.43,77.23,76.19,74.37,0,0,1,1
75.78,78.11,92.69,144.42,500,385.24,196.99,137.79,110.25,94.6,85.61,80,76.23,76.47,75.01,0,0,1,1
75.13,77.62,91.01,137.07,362.09,429.7,211.67,139.16,110.07,93.91,84.19,79.81,75.43,75.08,75.96,0,0,1,1
74.45,77.08,89.41,131.09,312.27,486.74,228.71,140.95,110.21,93.19,83.07,78.26,74.91,74.02,76.97,0,0,1,1
73.69,76.47,87.79,125.8,278.98,500,247.35,143.28,110.66,92.48,82.16,76.79,74.62,73.19,75.54,0,0,1,1
72.84,75.78,86.58,121.03,249.58,500,267.41,147,111.15,92.02,81.47,75.54,73.86,72.6,74.37,0,0,1,1
71.91,75.03,85.4,116.67,227.77,500,289.86,151.77,111.81,91.81,80.89,74.5,72.31,72.24,73.46,0,0,1,1
70.9,74.21,84.17,112.64,210.67,500,314.36,157.62,112.86,91.88,80.15,73.68,70.98,71.95,72.79,0,0,1,1
70.12,73.31,82.89,108.88,196.14,500,335.41,165.74,114.32,92.24,79.65,73.08,69.87,70.32,72.36,0,0,1,1
69.72,72.35,81.56,105.33,181.62,500,369.19,179.96,116.27,92.71,79.38,72.46,68.99,68.92,72.17,0,0,1,1
69.25,71.32,80.19,101.96,168.95,500,421.56,197.03,119.01,93.25,79.36,71.82,68.32,67.75,70.72,0,0,1,1
68.69,70.23,78.78,98.74,158.02,303.06,496.39,216.08,122.97,94.13,79.6,71.4,67.81,66.82,69.22,0,0,1,1
68.05,69.06,77.33,95.64,148.44,269.58,500,236.1,127.8,95.37,80.08,71.21,67.11,66.12,67.98,0,0,1,1
67.32,67.82,75.83,92.64,139.37,243.76,500,258.56,133.66,97.01,80.48,71.26,66.63,65.64,66.99,0,0,1,1
66.5,66.82,74.29,89.72,130.5,220.18,500,283.04,142.96,99.11,81.17,71.56,66.38,64.93,66.25,0,0,1,1
65.6,65.97,72.71,86.88,122.7,200.46,500,304.15,156.49,102.4,82.18,71.97,66.35,64.42,65.73,0,0,1,1
64.6,65.05,71.08,84.09,115.73,184.63,500,339.88,171.91,106.35,83.52,72.42,66.55,64.14,65.04,0,0,1,1
63.51,64.05,69.41,81.34,109.42,171.09,500,393.56,189.51,111.08,85.23,73.13,66.98,64.08,64.51,0,0,1,1
62.23,62.9,67.58,78.45,103.29,158.35,300.19,471.29,208.91,117.24,87.85,74.2,67.34,64.26,64.19,0,0,1,1
61.59,62.76,67.46,78.69,104.86,157.96,302.32,466.49,207.35,117.2,87.12,73.34,66.57,63.74,63.68,0,1,0,1
61.45,62.62,67.66,78.93,106.42,157.56,304.45,461.69,205.79,117.16,86.39,72.49,65.79,63.13,63.16,0,1,0,1
61.31,62.48,67.87,79.17,107.99,157.17,311.55,456.89,204.22,117.12,85.66,71.64,65.02,62.38,62.64,0,1,0,1
61.18,62.34,68.07,79.94,108.47,156.77,324.38,452.09,202.66,117.08,84.93,70.8,64.24,61.64,62.12,0,1,0,1
61.04,62.49,68.28,81.09,108.84,156.38,414.4,447.29,201.1,117.04,84.2,70.19,63.47,60.9,61.49,0,1,0,1
60.9,62.67,68.48,82.23,109.22,155.98,417.79,442.49,199.09,117,83.47,69.58,62.7,60.15,60.74,0,1,0,1
60.76,62.86,68.69,83.37,109.59,155.93,422.42,437.69,197.08,116.96,82.73,68.97,61.92,59.41,59.99,0,1,0,1
60.94,63.05,69.27,84.51,109.96,155.94,433.38,432.89,195.07,116.92,82,68.36,61.24,58.67,59.24,0,1,0,1
61.12,63.24,70.2,85.66,110.34,155.94,444.35,428.09,193.06,116.46,81.58,67.75,60.69,57.93,58.49,0,1,0,1
61.3,63.43,71.14,86.37,110.7,155.95,457.37,423.29,191.05,115.95,81.55,67.14,60.15,57.18,57.74,0,1,0,1
61.48,63.77,72.07,86.66,110.41,155.95,471.69,418.49,189.04,115.45,81.52,66.53,59.6,56.55,56.99,0,1,0,1
61.66,64.6,73.01,86.96,110.13,155.95,486.02,413.69,187.03,114.94,81.49,65.92,59.06,56.03,56.24,0,1,0,1
61.85,65.42,73.95,87.25,109.85,155.96,496.28,408.89,185.02,114.44,81.46,65.31,58.51,55.51,55.49,0,1,0,1
62.2,66.25,74.84,87.54,109.56,155.96,500,404.09,183.01,113.93,81.44,65.05,57.96,54.99,54.93,0,1,0,1
62.98,67.08,75.09,87.83,109.28,155.61,500,399.29,181,113.43,81.41,65.03,57.42,54.48,54.42,0,1,0,1
63.76,67.91,75.34,88.12,109,155.22,500,394.49,178.99,112.93,81.38,65.01,56.87,53.96,53.9,0,1,0,1
64.54,68.74,75.59,88.18,108.71,154.82,500,389.69,176.98,112.25,81.28,64.98,56.46,53.44,53.38,0,1,0,1
65.31,69.26,75.84,87.95,108.51,154.43,500,384.89,174.97,111.29,80.92,64.96,56.44,52.92,52.86,0,1,0,1
66.09,69.49,76.09,87.72,108.51,154.03,500,380.09,172.91,110.33,80.55,64.94,56.42,52.4,52.35,0,1,0,1
66.87,69.72,76.34,87.49,108.52,153.64,500,375.29,170.28,109.37,80.19,64.92,56.4,52.17,51.83,0,1,0,1
67.48,69.95,76.59,87.26,108.52,153.24,500,370.49,167.65,108.41,79.82,64.89,56.38,52.15,51.31,0,1,0,1
67.7,70.17,76.42,87.03,108.52,152.85,500,365.69,165.03,107.45,79.46,64.76,56.36,52.13,50.87,0,1,0,1
67.92,70.4,76.22,86.8,108.52,152.67,500,360.89,162.4,106.49,79.09,64.47,56.34,52.11,50.85,0,1,0,1
68.15,70.64,76.01,86.55,108.53,152.5,500,355.79,159.61,105.46,78.7,64.15,56.32,52.09,50.83,0,1,0,1
68.37,70.73,75.81,86.53,108.53,152.34,500,350.99,156.98,104.5,78.32,63.85,56.27,52.07,50.81,0,1,0,1
68.59,70.54,75.6,86.54,108.43,152.18,500,346.19,154.35,103.54,77.6,63.56,56.01,52.06,50.79,0,1,0,1
68.81,70.36,75.4,86.54,108.15,152.02,500,341.39,151.72,102.38,76.88,63.26,55.75,52.04,50.78,0,1,0,1
69.01,70.17,75.2,86.54,107.87,151.86,500,336.59,149.09,101.07,76.16,62.96,55.48,51.92,50.76,0,1,0,1
68.83,69.98,75.09,86.54,107.58,151.71,500,331.79,146.47,99.75,75.44,62.66,55.22,51.68,50.74,0,1,0,1
68.64,69.79,75.09,86.55,107.3,152.16,500,326.99,143.84,98.44,74.72,62.24,54.96,51.43,50.72,0,1,0,1
68.46,69.6,75.09,86.55,107.02,153.05,500,322.19,141.21,97.13,74,61.64,54.7,51.19,50.48,0,1,0,1
68.27,69.42,75.1,86.55,106.73,153.94,500,317.39,138.58,95.81,73.28,61.04,54.44,50.94,50.24,0,1,0,1
68.09,69.39,75.1,86.34,106.45,154.83,500,312.59,135.95,94.5,72.56,60.44,54.12,50.7,49.99,0,1,0,1
67.9,69.4,75.1,86.11,106.27,155.72,500,307.79,133.33,93.19,71.84,59.84,53.58,50.45,49.75,0,1,0,1
67.72,69.4,75.1,85.88,106.16,156.61,500,302.99,130.7,91.88,70.85,59.24,53.05,50.21,49.51,0,1,0,1
67.65,69.4,75.1,85.65,106.05,159.15,500,298.19,128.07,90.56,69.84,58.64,52.51,49.8,49.27,0,1,0,1
67.65,69.4,75.01,85.42,105.94,161.93,500,293.39,125.89,89.25,68.83,58.04,51.97,49.29,49.03,0,1,0,1
67.66,69.4,74.81,85.19,105.82,164.7,500,288.59,123.88,87.58,67.81,57.44,51.43,48.78,48.71,0,1,0,1
67.66,69.41,74.61,84.96,105.71,167.48,500,283.79,121.87,85.7,66.8,56.67,50.9,48.27,48.2,0,1,0,1
67.66,69.41,74.41,84.77,105.6,173.42,500,278.99,119.87,83.83,65.79,55.82,50.36,47.76,47.69,0,1,0,1
67.66,69.24,74.21,84.68,105.7,180.83,500,274.19,117.86,81.95,64.78,54.96,49.82,47.25,47.18,0,1,0,1
66.09,66.38,69.96,78.32,94.81,140.25,397.09,377.16,143.13,87.91,68.86,57.5,51.22,48.36,47.6,0,0,1,1
64.61,63.93,66.52,73.42,87.09,121.11,280.94,500,174.27,96.03,72.02,60.44,52.98,49.37,48.49,0,0,1,1
62.89,61.48,63.23,68.94,80.36,106.85,223.23,500,225.57,108.65,76.01,62.74,55.27,50.84,49.36,0,0,1,1
61.4,60.02,61.79,67.47,79.03,106.51,221.37,500,224.69,108.95,75.2,62.06,55.19,50.97,49.49,0,1,0,1
60.04,58.69,60.56,66.13,78.09,106.36,219.67,500,223.08,109.22,74.83,61.45,54.64,51.09,49.6,0,1,0,1
58.81,57.5,59.46,64.93,77.24,106.22,218.13,500,221.63,109.41,75,60.89,54.15,51.05,49.7,0,1,0,1
57.65,56.48,58.41,63.78,76.43,106.09,217.52,500,220.25,109.6,75.16,60.36,53.68,50.61,49.8,0,1,0,1
56.48,55.47,57.36,62.99,75.62,105.96,217.12,500,218.87,109.78,75.33,59.83,53.2,50.17,49.82,0,1,0,1
55.52,54.56,56.42,62.39,74.9,106.4,216.76,500,217.64,109.94,75.47,59.67,52.79,49.77,49.43,0,1,0,1
54.6,53.66,55.49,61.79,74.21,107.78,216.4,500,216.42,110.11,75.62,59.79,52.37,49.38,49.04,0,1,0,1
53.68,52.76,54.79,61.19,74.13,109.17,216.04,500,215.19,110.27,75.77,59.9,51.95,48.98,48.64,0,1,0,1
52.76,51.86,54.25,60.59,74.05,110.55,215.68,500,213.96,110.43,75.91,60.02,51.77,48.59,48.25,0,1,0,1
51.85,50.96,53.72,60,73.97,111.93,215.33,500,212.74,110.6,76.04,60.13,51.87,48.19,47.86,0,1,0,1
50.93,50.43,53.18,59.4,73.89,113.32,214.97,500,211.51,110.76,76.15,60.25,51.97,47.8,47.47,0,1,0,1
50.01,49.92,52.64,59.14,73.81,114.7,214.62,500,210.04,110.93,76.26,60.36,52.07,47.89,47.08,0,1,0,1
49.34,49.41,52.11,59.08,73.73,116.09,214.49,500,208.52,111.09,76.38,60.48,52.17,47.99,46.69,0,1,0,1
48.83,48.91,51.57,59.01,74.12,117.47,214.37,500,207,111.25,76.49,60.59,52.27,48.08,46.67,0,1,0,1
48.32,48.4,51.32,58.95,74.99,118.74,214.25,500,205.48,111.42,76.6,60.68,52.37,48.17,46.76,0,1,0,1
47.82,47.89,51.27,58.88,75.86,118.31,214.12,500,203.96,111.79,76.71,60.77,52.47,48.26,46.85,0,1,0,1
47.31,47.45,51.21,58.82,76.74,117.87,214,500,202.44,112.31,76.83,60.86,52.57,48.35,46.94,0,1,0,1
46.8,47.4,51.15,58.84,77.61,117.44,213.87,500,200.92,112.83,76.94,60.95,52.65,48.44,47.03,0,1,0,1
46.29,47.35,51.1,59.51,78.48,117,213.75,500,199.4,113.35,77.05,61.04,52.72,48.54,47.12,0,1,0,1
46.22,47.3,51.04,60.17,79.36,116.54,213.63,500,197.88,115.45,77.16,61.13,52.8,48.62,47.21,0,1,0,1
46.17,47.24,51.05,60.83,80.23,115.77,213.5,500,196.36,115.53,77.28,61.22,52.88,48.69,47.3,0,1,0,1
46.12,47.19,51.6,61.49,81.1,115,213.38,500,194.84,115.61,77.39,61.3,52.95,48.76,47.38,0,1,0,1
46.07,47.14,52.16,62.16,81.98,114.22,213.25,500,193.32,115.69,77.5,61.39,53.03,48.83,47.45,0,1,0,1
46.02,47.46,52.71,62.82,82.58,113.45,212.93,500,191.8,115.42,77.68,61.48,53.11,48.9,47.52,0,1,0,1
45.96,47.99,53.3,63.52,82.24,112.63,212.37,500,190.19,114.65,78.05,61.58,53.19,48.98,47.59,0,1,0,1
46.2,48.49,53.86,64.18,81.93,111.86,211.85,500,188.67,113.93,78.4,61.67,53.27,49.05,47.66,0,1,0,1
46.68,48.99,54.42,64.85,81.62,111.57,211.32,500,187.15,113.2,78.75,61.76,53.34,49.12,47.73,0,1,0,1
47.16,49.49,54.97,65.51,81.3,111.37,210.8,500,185.93,112.48,80.31,61.85,53.42,49.19,47.8,0,1,0,1
47.66,50.02,55.56,65.79,80.84,111.17,210.24,500,185.61,111.71,80.37,62.09,53.5,49.26,47.87,0,1,0,1
48.14,50.52,56.12,65.54,80.27,110.98,209.71,500,185.31,110.99,80.42,62.36,53.58,49.33,47.94,0,1,0,1
48.62,51.03,56.67,65.28,79.7,110.79,209.18,500,185,110.26,80.48,62.64,53.66,49.41,48.01,0,1,0,1
49.09,51.53,57.18,65.03,79.13,110.6,208.66,500,184.7,109.54,80.54,62.91,53.83,49.48,48.08,0,1,0,1
49.6,52.06,56.94,64.76,78.52,110.39,208.1,500,184.38,108.77,80,64.06,54.08,49.55,48.15,0,1,0,1
50.08,52.56,56.72,64.34,77.95,110.2,207.57,500,184.07,107.95,79.46,64.1,54.32,49.64,48.22,0,1,0,1
50.55,52.77,56.49,63.87,77.66,110.05,207.05,500,183.77,107.02,78.93,64.15,54.55,49.86,48.29,0,1,0,1
39.2,40.44,44.04,51.17,65.3,96.85,203.49,500,203.85,106.66,80.26,67.82,61.32,58.33,58.41,0,1,0,0
39.32,40.57,44.18,51.4,65.6,97.03,204.77,500,205.27,106.09,79.32,67.02,60.65,57.76,57.84,0,1,0,0
39.44,40.69,44.31,51.64,65.9,97.21,206.04,500,206.7,105.52,78.37,66.21,59.93,57.19,57.27,0,1,0,0
